,user_id,action_1,action_2,action_3,action_4,action_5,prev,current_tariff,prepayment,total,will_stay
38791,user_40717,0.0,11.0,11.0,0.0,0.0,6,tariff_15,True,22.0,1
38792,user_40718,0.0,28.0,6.0,0.0,0.0,2,tariff_4,False,34.0,0
38793,user_40721,0.0,1.0,1.0,1.0,0.0,2,tariff_2,False,3.0,0
38794,user_40722,0.0,7.0,0.0,0.0,0.0,3,tariff_14,True,7.0,1
38795,user_40726,0.0,1.0,0.0,0.0,0.0,4,tariff_11,True,1.0,1
38796,user_40730,0.0,1.0,1.0,1.0,0.0,2,tariff_20,False,3.0,0
38797,user_40733,0.0,11.0,2.0,1.0,3.0,5,tariff_25,False,17.0,1
38798,user_40739,0.0,86.0,67.0,30.0,0.0,6,tariff_7,True,183.0,1
38799,user_40743,0.0,60.0,17.0,1.0,1.0,1,tariff_25,False,79.0,0
38800,user_40746,0.0,11.0,3.0,0.0,0.0,1,tariff_2,False,14.0,0
38801,user_40749,0.0,37.0,13.0,5.0,0.0,4,tariff_26,False,55.0,1
38802,user_40754,0.0,11.0,4.0,1.0,0.0,6,tariff_25,False,16.0,1
38803,user_40756,0.0,117.0,30.0,2.0,0.0,5,tariff_11,False,149.0,1
38804,user_40758,0.0,79.0,37.0,5.0,0.0,5,tariff_15,False,121.0,1
38805,user_40769,0.0,7.0,0.0,0.0,0.0,2,tariff_7,True,7.0,1
38806,user_40771,0.0,26.0,6.0,1.0,0.0,3,tariff_15,False,33.0,1
38807,user_40778,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
38808,user_40781,0.0,31.0,3.0,0.0,0.0,4,tariff_15,False,34.0,1
38809,user_40783,0.0,167.0,66.0,11.0,0.0,5,tariff_25,False,244.0,1
38810,user_40785,0.0,74.0,6.0,0.0,0.0,5,tariff_15,False,80.0,1
38811,user_40787,0.0,88.0,2.0,0.0,0.0,5,tariff_15,False,90.0,1
38812,user_40793,0.0,5.0,2.0,0.0,0.0,1,tariff_1,False,7.0,0
38813,user_40794,0.0,9.0,1.0,0.0,0.0,6,tariff_25,False,10.0,1
38814,user_40803,0.0,1.0,0.0,0.0,0.0,1,tariff_25,False,1.0,0
38815,user_40804,0.0,3.0,1.0,0.0,0.0,5,tariff_10,False,4.0,1
38816,user_40805,0.0,5.0,1.0,0.0,0.0,1,tariff_25,False,6.0,0
38817,user_40819,0.0,1.0,1.0,0.0,0.0,3,tariff_10,False,2.0,0
38818,user_4083,0.0,4.0,1.0,0.0,0.0,1,tariff_10,False,5.0,0
38819,user_40838,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
38820,user_40839,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38821,user_40842,0.0,16.0,10.0,0.0,0.0,4,tariff_15,False,26.0,1
38822,user_40843,0.0,40.0,6.0,0.0,0.0,2,tariff_15,False,46.0,1
38823,user_40845,0.0,83.0,21.0,1.0,0.0,6,tariff_7,True,105.0,1
38824,user_40849,0.0,9.0,5.0,3.0,0.0,6,tariff_25,True,17.0,0
38825,user_40857,0.0,14.0,9.0,0.0,0.0,3,tariff_1,False,23.0,1
38826,user_40860,0.0,9.0,3.0,1.0,0.0,3,tariff_20,False,13.0,0
38827,user_40864,0.0,1.0,1.0,0.0,0.0,4,tariff_24,True,2.0,1
38828,user_40870,0.0,8.0,3.0,2.0,0.0,2,tariff_15,True,13.0,1
38829,user_40871,0.0,8.0,2.0,0.0,0.0,5,tariff_25,False,10.0,1
38830,user_40872,0.0,33.0,7.0,1.0,0.0,6,tariff_15,False,41.0,1
38831,user_40873,0.0,2.0,1.0,0.0,0.0,2,tariff_25,False,3.0,0
38832,user_40874,0.0,40.0,3.0,0.0,0.0,1,tariff_25,False,43.0,0
38833,user_40881,0.0,5.0,1.0,1.0,0.0,2,tariff_25,False,7.0,0
38834,user_40883,1.0,1.0,0.0,0.0,0.0,1,tariff_14,False,2.0,1
38835,user_40885,0.0,1.0,1.0,1.0,0.0,1,tariff_20,False,3.0,0
38836,user_40887,0.0,109.0,6.0,3.0,0.0,2,tariff_4,False,118.0,1
38837,user_40893,0.0,2.0,0.0,0.0,0.0,1,tariff_25,False,2.0,0
38838,user_40897,0.0,22.0,8.0,0.0,0.0,3,tariff_25,False,30.0,1
38839,user_409,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38840,user_4090,0.0,56.0,3.0,0.0,1.0,6,tariff_25,True,60.0,1
38841,user_40903,0.0,22.0,4.0,0.0,0.0,3,tariff_15,False,26.0,1
38842,user_40905,0.0,4.0,2.0,0.0,0.0,3,tariff_15,True,6.0,0
38843,user_40907,0.0,3.0,1.0,0.0,0.0,5,tariff_25,False,4.0,0
38844,user_40908,0.0,3.0,1.0,1.0,0.0,5,tariff_20,False,5.0,0
38845,user_4091,0.0,19.0,4.0,2.0,0.0,3,tariff_2,False,25.0,1
38846,user_4092,0.0,1.0,1.0,0.0,0.0,3,tariff_25,False,2.0,1
38847,user_40924,0.0,123.0,108.0,17.0,0.0,6,tariff_15,False,248.0,1
38848,user_40926,0.0,6.0,0.0,0.0,0.0,5,tariff_25,True,6.0,0
38849,user_40929,0.0,16.0,11.0,0.0,0.0,3,tariff_15,False,27.0,1
38850,user_40932,0.0,14.0,2.0,0.0,0.0,4,tariff_1,False,16.0,1
38851,user_40940,0.0,106.0,44.0,19.0,2.0,5,tariff_15,True,171.0,1
38852,user_40944,0.0,8.0,6.0,0.0,0.0,5,tariff_25,True,14.0,1
38853,user_4095,0.0,11.0,1.0,0.0,0.0,5,tariff_15,False,12.0,1
38854,user_40954,0.0,87.0,33.0,7.0,0.0,3,tariff_15,False,127.0,1
38855,user_40959,0.0,20.0,7.0,2.0,0.0,1,tariff_25,False,29.0,0
38856,user_4096,0.0,6.0,6.0,0.0,0.0,6,tariff_25,True,12.0,1
38857,user_40962,0.0,36.0,1.0,1.0,0.0,4,tariff_10,False,38.0,1
38858,user_40963,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38859,user_40965,0.0,2.0,0.0,0.0,0.0,4,tariff_7,True,2.0,1
38860,user_40974,0.0,5.0,1.0,0.0,0.0,2,tariff_25,False,6.0,0
38861,user_40976,3.0,25.0,1.0,0.0,0.0,6,tariff_11,False,29.0,1
38862,user_40977,0.0,1.0,1.0,0.0,0.0,2,tariff_25,True,2.0,1
38863,user_40978,0.0,1.0,1.0,1.0,0.0,2,tariff_25,False,3.0,1
38864,user_40979,0.0,3.0,1.0,0.0,0.0,3,tariff_25,False,4.0,1
38865,user_40980,0.0,6.0,4.0,2.0,0.0,5,tariff_15,False,12.0,1
38866,user_40981,0.0,104.0,38.0,2.0,0.0,2,tariff_15,False,144.0,1
38867,user_40989,0.0,7.0,3.0,0.0,0.0,4,tariff_25,False,10.0,1
38868,user_40990,0.0,35.0,6.0,0.0,0.0,2,tariff_4,False,41.0,1
38869,user_40999,0.0,11.0,0.0,1.0,0.0,4,tariff_15,False,12.0,1
38870,user_410,0.0,7.0,1.0,0.0,0.0,5,tariff_25,True,8.0,0
38871,user_41006,0.0,38.0,2.0,0.0,0.0,1,tariff_2,False,40.0,0
38872,user_41007,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
38873,user_4101,0.0,45.0,26.0,0.0,0.0,4,tariff_7,True,71.0,1
38874,user_41012,0.0,7.0,2.0,0.0,0.0,1,tariff_1,False,9.0,0
38875,user_41013,0.0,13.0,4.0,1.0,0.0,4,tariff_15,False,18.0,0
38876,user_41018,0.0,2.0,2.0,0.0,0.0,1,tariff_1,False,4.0,1
38877,user_41019,0.0,8.0,0.0,0.0,0.0,4,tariff_7,True,8.0,1
38878,user_41020,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38879,user_41021,0.0,20.0,5.0,0.0,0.0,3,tariff_25,False,25.0,0
38880,user_41024,0.0,9.0,5.0,0.0,0.0,2,tariff_26,False,14.0,1
38881,user_41026,13.0,0.0,0.0,0.0,0.0,4,tariff_7,True,13.0,1
38882,user_41029,0.0,17.0,8.0,0.0,0.0,5,tariff_15,False,25.0,0
38883,user_41031,0.0,167.0,120.0,13.0,0.0,2,tariff_15,False,300.0,1
38884,user_41035,0.0,24.0,1.0,1.0,0.0,1,tariff_20,False,26.0,0
38885,user_41036,0.0,1.0,1.0,0.0,0.0,4,tariff_25,False,2.0,1
38886,user_41039,0.0,14.0,4.0,0.0,0.0,1,tariff_25,False,18.0,0
38887,user_41042,0.0,193.0,21.0,2.0,0.0,6,tariff_7,True,216.0,1
38888,user_41047,0.0,3.0,0.0,0.0,0.0,1,tariff_25,False,3.0,0
38889,user_4105,3.0,2.0,0.0,0.0,0.0,4,tariff_7,True,5.0,1
38890,user_41056,0.0,7.0,2.0,1.0,0.0,2,tariff_10,False,10.0,0
38891,user_41059,0.0,108.0,61.0,4.0,0.0,4,tariff_4,False,173.0,1
38892,user_41072,0.0,117.0,59.0,5.0,0.0,1,tariff_25,False,181.0,1
38893,user_41075,0.0,41.0,11.0,0.0,0.0,3,tariff_15,False,52.0,1
38894,user_41082,0.0,8.0,9.0,0.0,0.0,1,tariff_4,False,17.0,0
38895,user_41083,0.0,29.0,12.0,1.0,0.0,3,tariff_15,False,42.0,1
38896,user_41084,0.0,19.0,10.0,2.0,0.0,3,tariff_15,False,31.0,1
38897,user_41087,0.0,1.0,1.0,1.0,0.0,2,tariff_15,False,3.0,1
38898,user_4109,0.0,11.0,9.0,1.0,0.0,3,tariff_25,True,21.0,1
38899,user_41090,0.0,6.0,2.0,1.0,0.0,3,tariff_20,False,9.0,1
38900,user_41091,0.0,47.0,31.0,0.0,0.0,3,tariff_4,False,78.0,1
38901,user_41096,0.0,3.0,2.0,0.0,0.0,2,tariff_25,False,5.0,1
38902,user_411,0.0,29.0,2.0,0.0,0.0,4,tariff_15,True,31.0,0
38903,user_4110,0.0,2.0,2.0,0.0,0.0,6,tariff_25,True,4.0,1
38904,user_41108,0.0,60.0,8.0,0.0,0.0,1,tariff_10,False,68.0,0
38905,user_41110,0.0,141.0,15.0,1.0,0.0,5,tariff_15,False,157.0,1
38906,user_41118,0.0,2.0,2.0,0.0,0.0,1,tariff_20,False,4.0,1
38907,user_41125,0.0,24.0,7.0,1.0,0.0,6,tariff_7,True,32.0,1
38908,user_41130,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
38909,user_41131,1.0,113.0,6.0,3.0,0.0,6,tariff_15,False,123.0,1
38910,user_41145,0.0,3.0,3.0,0.0,0.0,1,tariff_25,False,6.0,0
38911,user_41146,2.0,0.0,0.0,0.0,0.0,3,tariff_14,True,2.0,1
38912,user_41149,0.0,4.0,1.0,0.0,0.0,1,tariff_15,False,5.0,0
38913,user_41150,0.0,37.0,18.0,0.0,0.0,5,tariff_1,False,55.0,1
38914,user_41160,0.0,51.0,22.0,1.0,0.0,6,tariff_7,True,74.0,1
38915,user_41162,0.0,0.0,1.0,0.0,0.0,1,tariff_25,True,1.0,0
38916,user_41163,0.0,0.0,0.0,1.0,0.0,1,tariff_15,True,1.0,0
38917,user_41165,0.0,3.0,3.0,1.0,0.0,2,tariff_20,False,7.0,0
38918,user_41166,0.0,3.0,0.0,0.0,0.0,5,tariff_14,True,3.0,1
38919,user_41167,0.0,2.0,2.0,1.0,0.0,1,tariff_25,False,5.0,0
38920,user_41170,0.0,195.0,29.0,1.0,0.0,5,tariff_11,True,225.0,1
38921,user_41173,0.0,7.0,1.0,1.0,0.0,6,tariff_7,True,9.0,1
38922,user_41179,0.0,10.0,5.0,2.0,0.0,6,tariff_7,True,17.0,1
38923,user_4118,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38924,user_41186,0.0,29.0,5.0,3.0,0.0,4,tariff_15,False,37.0,0
38925,user_41188,0.0,53.0,3.0,0.0,0.0,5,tariff_11,True,56.0,1
38926,user_41190,0.0,4.0,2.0,0.0,0.0,6,tariff_25,False,6.0,0
38927,user_41196,0.0,1.0,0.0,0.0,0.0,4,tariff_7,True,1.0,1
38928,user_41199,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38929,user_412,0.0,28.0,8.0,1.0,0.0,5,tariff_7,True,37.0,1
38930,user_41200,0.0,17.0,11.0,2.0,1.0,5,tariff_7,True,31.0,1
38931,user_41201,0.0,9.0,1.0,0.0,0.0,3,tariff_25,False,10.0,1
38932,user_41204,0.0,9.0,2.0,0.0,0.0,1,tariff_15,False,11.0,1
38933,user_41206,0.0,76.0,15.0,1.0,1.0,5,tariff_7,True,93.0,1
38934,user_41210,0.0,1.0,2.0,0.0,0.0,1,tariff_25,False,3.0,0
38935,user_41213,0.0,3.0,2.0,0.0,0.0,1,tariff_25,False,5.0,0
38936,user_41222,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
38937,user_41223,0.0,40.0,16.0,11.0,0.0,6,tariff_15,False,67.0,1
38938,user_41236,0.0,44.0,18.0,8.0,0.0,2,tariff_15,False,70.0,1
38939,user_41243,0.0,7.0,3.0,0.0,0.0,1,tariff_25,False,10.0,0
38940,user_41245,0.0,29.0,12.0,2.0,0.0,6,tariff_15,False,43.0,1
38941,user_41249,0.0,8.0,3.0,0.0,0.0,1,tariff_10,False,11.0,0
38942,user_4125,0.0,34.0,7.0,1.0,0.0,2,tariff_25,False,42.0,1
38943,user_41250,0.0,2.0,2.0,2.0,0.0,1,tariff_20,False,6.0,0
38944,user_41256,0.0,11.0,2.0,0.0,0.0,2,tariff_10,False,13.0,0
38945,user_41258,0.0,1.0,1.0,0.0,0.0,1,tariff_2,False,2.0,0
38946,user_4126,0.0,43.0,3.0,0.0,0.0,5,tariff_15,False,46.0,1
38947,user_41261,0.0,13.0,3.0,0.0,0.0,4,tariff_25,False,16.0,1
38948,user_41266,0.0,5.0,2.0,0.0,0.0,2,tariff_14,True,7.0,1
38949,user_41269,0.0,102.0,15.0,6.0,0.0,5,tariff_11,False,123.0,1
38950,user_41271,0.0,16.0,4.0,0.0,0.0,1,tariff_10,False,20.0,0
38951,user_41276,0.0,2.0,1.0,0.0,0.0,3,tariff_2,True,3.0,0
38952,user_41277,0.0,24.0,0.0,0.0,0.0,6,tariff_25,False,24.0,0
38953,user_41278,0.0,9.0,2.0,1.0,2.0,2,tariff_4,False,14.0,0
38954,user_41281,0.0,50.0,2.0,0.0,0.0,1,tariff_10,False,52.0,0
38955,user_41282,0.0,2.0,1.0,1.0,0.0,1,tariff_25,False,4.0,0
38956,user_41287,0.0,103.0,8.0,5.0,0.0,5,tariff_25,True,116.0,1
38957,user_41288,0.0,30.0,15.0,1.0,0.0,5,tariff_15,False,46.0,1
38958,user_4129,0.0,37.0,5.0,4.0,0.0,2,tariff_13,False,46.0,1
38959,user_41291,0.0,5.0,0.0,0.0,0.0,3,tariff_25,True,5.0,0
38960,user_41298,0.0,48.0,18.0,1.0,0.0,6,tariff_15,False,67.0,1
38961,user_41307,0.0,68.0,15.0,1.0,0.0,1,tariff_10,False,84.0,0
38962,user_41308,0.0,7.0,2.0,0.0,0.0,1,tariff_20,False,9.0,0
38963,user_41311,0.0,6.0,1.0,1.0,0.0,1,tariff_25,True,8.0,1
38964,user_41316,0.0,22.0,2.0,1.0,0.0,5,tariff_25,True,25.0,1
38965,user_41318,0.0,69.0,18.0,5.0,0.0,6,tariff_15,False,92.0,0
38966,user_41319,0.0,35.0,9.0,0.0,0.0,4,tariff_25,False,44.0,1
38967,user_41326,0.0,3.0,3.0,0.0,0.0,3,tariff_26,False,6.0,1
38968,user_41333,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
38969,user_41342,0.0,1.0,1.0,1.0,0.0,1,tariff_10,False,3.0,0
38970,user_41345,0.0,16.0,6.0,0.0,0.0,4,tariff_25,False,22.0,0
38971,user_41347,0.0,2.0,2.0,0.0,0.0,3,tariff_10,False,4.0,0
38972,user_41353,0.0,8.0,1.0,0.0,0.0,1,tariff_10,False,9.0,0
38973,user_41356,0.0,26.0,3.0,0.0,0.0,6,tariff_25,False,29.0,1
38974,user_41361,0.0,43.0,4.0,0.0,0.0,2,tariff_2,False,47.0,0
38975,user_41362,0.0,5.0,3.0,3.0,0.0,6,tariff_1,False,11.0,1
38976,user_41366,0.0,4.0,2.0,0.0,0.0,3,tariff_10,False,6.0,0
38977,user_41372,0.0,5.0,4.0,0.0,0.0,5,tariff_25,False,9.0,1
38978,user_41374,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
38979,user_4138,0.0,82.0,17.0,2.0,0.0,5,tariff_11,True,101.0,1
38980,user_41380,0.0,43.0,13.0,1.0,0.0,6,tariff_15,False,57.0,1
38981,user_41382,0.0,1.0,1.0,1.0,1.0,1,tariff_10,False,4.0,0
38982,user_41383,0.0,6.0,1.0,0.0,0.0,3,tariff_25,False,7.0,0
38983,user_41386,0.0,3.0,1.0,0.0,0.0,3,tariff_2,False,4.0,0
38984,user_41388,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
38985,user_41391,0.0,61.0,4.0,3.0,0.0,6,tariff_15,False,68.0,1
38986,user_41396,0.0,12.0,4.0,0.0,0.0,1,tariff_10,False,16.0,0
38987,user_41397,0.0,64.0,3.0,0.0,0.0,4,tariff_4,False,67.0,1
38988,user_414,0.0,20.0,1.0,0.0,0.0,2,tariff_25,False,21.0,0
38989,user_41404,0.0,405.0,391.0,56.0,0.0,6,tariff_7,True,852.0,1
38990,user_41406,0.0,37.0,11.0,1.0,0.0,6,tariff_11,False,49.0,1
38991,user_41407,0.0,4.0,2.0,2.0,0.0,1,tariff_4,False,8.0,1
38992,user_4141,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
38993,user_41410,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
38994,user_41412,0.0,3.0,3.0,2.0,0.0,2,tariff_25,False,8.0,1
38995,user_41415,0.0,24.0,5.0,2.0,0.0,6,tariff_20,False,31.0,1
38996,user_41418,0.0,12.0,1.0,0.0,0.0,5,tariff_25,False,13.0,1
38997,user_41419,0.0,22.0,7.0,0.0,0.0,3,tariff_25,True,29.0,1
38998,user_41425,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
38999,user_41431,0.0,4.0,2.0,0.0,3.0,1,tariff_25,False,9.0,1
39000,user_41432,0.0,47.0,16.0,0.0,0.0,6,tariff_1,False,63.0,1
39001,user_41434,0.0,14.0,11.0,3.0,0.0,6,tariff_15,False,28.0,1
39002,user_41438,0.0,8.0,0.0,0.0,0.0,5,tariff_15,True,8.0,1
39003,user_41439,0.0,8.0,1.0,0.0,0.0,5,tariff_10,False,9.0,1
39004,user_41445,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
39005,user_41447,0.0,4.0,3.0,0.0,0.0,4,tariff_25,False,7.0,1
39006,user_4146,0.0,38.0,4.0,0.0,0.0,2,tariff_1,False,42.0,1
39007,user_41463,0.0,2.0,1.0,1.0,0.0,1,tariff_10,False,4.0,0
39008,user_41464,0.0,5.0,4.0,0.0,0.0,4,tariff_25,True,9.0,1
39009,user_41466,0.0,13.0,1.0,0.0,0.0,3,tariff_4,False,14.0,1
39010,user_41470,53.0,7.0,0.0,0.0,0.0,3,tariff_7,True,60.0,1
39011,user_41471,0.0,9.0,5.0,0.0,0.0,3,tariff_1,False,14.0,1
39012,user_41476,0.0,14.0,3.0,0.0,0.0,2,tariff_10,False,17.0,1
39013,user_41479,0.0,6.0,1.0,2.0,0.0,5,tariff_25,True,9.0,1
39014,user_41482,0.0,7.0,2.0,0.0,0.0,2,tariff_25,False,9.0,0
39015,user_41488,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
39016,user_41489,0.0,18.0,5.0,8.0,0.0,6,tariff_26,False,31.0,1
39017,user_41492,157.0,0.0,0.0,0.0,0.0,6,tariff_7,True,157.0,1
39018,user_41493,0.0,83.0,22.0,5.0,0.0,5,tariff_7,True,110.0,1
39019,user_41494,0.0,9.0,5.0,0.0,0.0,1,tariff_2,False,14.0,0
39020,user_415,0.0,29.0,4.0,2.0,0.0,3,tariff_1,False,35.0,0
39021,user_4150,0.0,4.0,4.0,2.0,0.0,1,tariff_15,False,10.0,1
39022,user_41509,197.0,3.0,0.0,0.0,0.0,2,tariff_7,True,200.0,1
39023,user_41511,0.0,19.0,10.0,3.0,0.0,2,tariff_25,False,32.0,1
39024,user_41513,0.0,3.0,2.0,0.0,2.0,4,tariff_25,False,7.0,1
39025,user_41519,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
39026,user_41520,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
39027,user_41521,0.0,51.0,28.0,2.0,1.0,4,tariff_20,False,82.0,1
39028,user_41530,0.0,2.0,2.0,1.0,0.0,3,tariff_25,False,5.0,1
39029,user_41532,0.0,8.0,2.0,0.0,0.0,1,tariff_25,True,10.0,0
39030,user_41534,0.0,16.0,1.0,0.0,0.0,6,tariff_14,True,17.0,1
39031,user_41535,0.0,9.0,7.0,0.0,0.0,1,tariff_25,False,16.0,0
39032,user_41542,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
39033,user_41547,0.0,3.0,0.0,0.0,0.0,3,tariff_14,True,3.0,1
39034,user_41549,0.0,2.0,0.0,0.0,0.0,3,tariff_25,True,2.0,0
39035,user_41554,0.0,8.0,7.0,3.0,0.0,4,tariff_14,True,18.0,1
39036,user_41556,0.0,12.0,0.0,0.0,0.0,5,tariff_15,False,12.0,1
39037,user_41558,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
39038,user_41564,0.0,1.0,1.0,1.0,0.0,1,tariff_10,False,3.0,0
39039,user_41568,0.0,23.0,1.0,0.0,0.0,3,tariff_15,False,24.0,1
39040,user_41577,0.0,1.0,1.0,0.0,0.0,2,tariff_4,False,2.0,0
39041,user_4158,7.0,17.0,3.0,0.0,0.0,5,tariff_4,False,27.0,1
39042,user_41586,0.0,4.0,4.0,1.0,0.0,2,tariff_25,False,9.0,1
39043,user_41588,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
39044,user_41592,0.0,39.0,19.0,9.0,0.0,2,tariff_25,True,67.0,1
39045,user_41596,0.0,2.0,1.0,0.0,0.0,1,tariff_10,False,3.0,0
39046,user_41598,0.0,8.0,1.0,0.0,0.0,5,tariff_2,False,9.0,1
39047,user_41599,0.0,5.0,2.0,0.0,1.0,4,tariff_7,True,8.0,1
39048,user_41604,1.0,0.0,0.0,0.0,0.0,5,tariff_7,True,1.0,1
39049,user_41606,0.0,24.0,1.0,0.0,1.0,2,tariff_15,True,26.0,0
39050,user_4161,0.0,76.0,46.0,2.0,0.0,6,tariff_15,False,124.0,1
39051,user_41617,0.0,2.0,2.0,2.0,0.0,1,tariff_10,False,6.0,0
39052,user_41620,0.0,5.0,1.0,0.0,0.0,4,tariff_26,False,6.0,0
39053,user_41622,0.0,38.0,6.0,0.0,0.0,6,tariff_25,False,44.0,0
39054,user_41634,0.0,5.0,2.0,0.0,0.0,3,tariff_25,False,7.0,1
39055,user_4164,0.0,43.0,41.0,5.0,27.0,4,tariff_15,False,116.0,1
39056,user_41640,0.0,2.0,1.0,0.0,0.0,1,tariff_10,False,3.0,0
39057,user_41642,0.0,7.0,5.0,1.0,0.0,6,tariff_15,False,13.0,1
39058,user_41647,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
39059,user_41653,0.0,12.0,1.0,0.0,0.0,1,tariff_25,False,13.0,0
39060,user_41655,0.0,114.0,4.0,0.0,0.0,5,tariff_25,False,118.0,0
39061,user_41656,0.0,2.0,0.0,0.0,0.0,2,tariff_25,False,2.0,0
39062,user_41659,0.0,2.0,1.0,3.0,0.0,5,tariff_20,False,6.0,1
39063,user_41662,0.0,4.0,1.0,0.0,0.0,6,tariff_10,False,5.0,1
39064,user_41672,1.0,8.0,3.0,3.0,0.0,3,tariff_7,True,15.0,1
39065,user_41673,0.0,3.0,3.0,3.0,0.0,4,tariff_15,False,9.0,1
39066,user_41683,0.0,12.0,9.0,4.0,0.0,5,tariff_15,False,25.0,1
39067,user_41687,0.0,6.0,3.0,0.0,0.0,4,tariff_1,False,9.0,0
39068,user_41695,0.0,2.0,1.0,1.0,0.0,1,tariff_25,False,4.0,1
39069,user_41696,0.0,130.0,17.0,2.0,0.0,6,tariff_7,True,149.0,1
39070,user_41699,0.0,55.0,4.0,0.0,0.0,3,tariff_1,False,59.0,0
39071,user_417,0.0,39.0,2.0,0.0,0.0,5,tariff_7,True,41.0,1
39072,user_41703,0.0,33.0,6.0,0.0,0.0,6,tariff_1,False,39.0,1
39073,user_41710,0.0,2.0,0.0,0.0,0.0,1,tariff_2,True,2.0,0
39074,user_41714,0.0,2.0,1.0,0.0,0.0,2,tariff_25,False,3.0,0
39075,user_41728,0.0,1.0,1.0,1.0,0.0,5,tariff_25,False,3.0,1
39076,user_41740,0.0,1.0,1.0,0.0,0.0,2,tariff_25,False,2.0,0
39077,user_41753,0.0,1.0,1.0,0.0,0.0,2,tariff_25,False,2.0,0
39078,user_41758,0.0,25.0,9.0,2.0,0.0,5,tariff_15,False,36.0,0
39079,user_41761,0.0,8.0,3.0,0.0,0.0,6,tariff_10,False,11.0,0
39080,user_41762,0.0,6.0,0.0,2.0,0.0,6,tariff_26,True,8.0,1
39081,user_41767,0.0,5.0,3.0,0.0,0.0,4,tariff_7,True,8.0,1
39082,user_41768,0.0,4.0,1.0,0.0,0.0,2,tariff_10,False,5.0,1
39083,user_41770,0.0,11.0,0.0,0.0,0.0,1,tariff_4,True,11.0,0
39084,user_41772,0.0,5.0,2.0,1.0,0.0,6,tariff_20,False,8.0,1
39085,user_41778,0.0,14.0,13.0,10.0,0.0,5,tariff_1,False,37.0,1
39086,user_4178,0.0,3.0,0.0,0.0,0.0,1,tariff_14,True,3.0,1
39087,user_41782,0.0,8.0,1.0,0.0,0.0,3,tariff_15,False,9.0,1
39088,user_41784,28.0,0.0,0.0,0.0,0.0,2,tariff_6,True,28.0,1
39089,user_41788,0.0,12.0,3.0,0.0,0.0,6,tariff_15,False,15.0,1
39090,user_41796,0.0,12.0,4.0,1.0,0.0,2,tariff_1,False,17.0,0
39091,user_41797,0.0,442.0,425.0,148.0,0.0,3,tariff_14,True,1015.0,1
39092,user_41802,0.0,94.0,32.0,3.0,0.0,5,tariff_11,True,129.0,1
39093,user_41807,0.0,52.0,27.0,1.0,0.0,3,tariff_26,False,80.0,1
39094,user_41817,10.0,0.0,0.0,0.0,0.0,4,tariff_6,False,10.0,1
39095,user_41818,0.0,1.0,0.0,0.0,0.0,2,tariff_20,True,1.0,0
39096,user_41819,0.0,7.0,6.0,3.0,0.0,6,tariff_25,False,16.0,1
39097,user_4182,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
39098,user_41823,0.0,24.0,8.0,1.0,0.0,4,tariff_25,False,33.0,1
39099,user_41824,0.0,9.0,0.0,2.0,1.0,3,tariff_25,True,12.0,0
39100,user_41826,6.0,2.0,0.0,0.0,0.0,5,tariff_7,True,8.0,0
39101,user_41834,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
39102,user_41835,0.0,31.0,12.0,2.0,0.0,6,tariff_14,True,45.0,1
39103,user_41836,0.0,24.0,12.0,3.0,0.0,2,tariff_15,False,39.0,1
39104,user_4184,0.0,18.0,14.0,0.0,0.0,3,tariff_25,False,32.0,0
39105,user_41841,0.0,14.0,2.0,1.0,0.0,4,tariff_20,False,17.0,1
39106,user_41844,0.0,7.0,2.0,0.0,0.0,2,tariff_12,False,9.0,0
39107,user_4185,30.0,6.0,0.0,0.0,0.0,1,tariff_7,True,36.0,1
